AttendanceEventId,Forename,Surname,PostTown,Postcode,HomeLat,HomeLong,County,Region,SessionDate,SessionStartTime,SessionEndTime,NumberofBeds,Numberofconsultants,NumberofNurses,NumberInvited,NumberAttended,NumberofDonations,TotalBloodCollected,VenueName,VenueDesc,VenuePostTown,VenuePostcode,VenueLong,VenueLat,VenueCounty,VenueRegion,SurfaceTemperatureCelsius,SurfaceDewpointTemperatureCelsius,SurfaceWetBulbTemperatureCelsius,RelativeHumidityPercent,SurfaceAirPressureKilopascals,CloudCoveragePercent,WindChillTemperatureCelsius,ApparentTemperatureCelsius,WindSpeedKph,WindDirectionDegrees,PrecipitationPreviousHourCentimeters,HeatIndexCelsius,SnowfallCentimeters,SurfaceWindGustsKph,AttendanceStartTime,AttendanceEndTime,EventCost
8037,Hugo,Lloris,Cardiff,CF3 5TH,51.4816,-3.1791,Glamorgan,West,2016-05-18,2016-05-18 09:00,2016-05-18 14:00,9,3,6,82,22,13,7,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,17.9,13.06000042,14.9,73,100.1,52,17.9,17.9,11.1,146,0,17.9,0,44,2016-05-07 09:00,2016-05-07 10:00,2.68
8791,Iam,Extraordinary,Middlesborough,ML2 5JK,54.5742,-1.2349,Durham,North,2016-05-19,2016-05-19 09:00,2016-05-19 14:00,3,1,3,22,18,10,6,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,3.2,2.180000067,2.7,93,97.3,100,-2.6,-2.6,33.4,48,0.094,3.2,0,58.2,2016-11-21 11:00,2016-11-21 12:00,4.35
14350,Bruno,Tonolli,Ipswich,IP3 5PQ,52.0567,1.1482,Suffolk,East,2016-05-20,2016-05-20 09:00,2016-05-20 14:00,3,1,3,22,24,14,8,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,16.4,11.51000023,13.4,73,100.3,29,16.4,16.4,8.8,291,0,16.4,0,24.8,2016-08-14 09:00,2016-08-14 10:00,3.33
2871,Craig,Revelhalwood,Thetford,TH2 7UM,52.4129,0.7517,Norfolk,East,2016-05-21,2016-05-21 09:00,2016-05-21 14:00,6,2,4,35,20,11,6,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,3.7,0.560000002,2.3,80,100,42,1.1,1.1,10.3,231,0,3.7,0,34.6,2015-02-11 13:00,2015-02-11 14:00,2.01
14747,Tin,Tin,Cheadle,M24 5GN,53.3944,-2.2141,Cheshire,North,2016-05-22,2016-05-22 09:00,2016-05-22 14:00,3,3,7,115,78,58,33,SC,South Centre,London,SE1 8HG,-0.0879,51.4992,Greater London,South,8.5,5.630000114,7.1,82,100.8,3,7.3,7.3,8,65,0,8.5,0,15.6,2015-02-15 15:00,2015-02-15 16:00,7.96
7930,Alan,Tracy,Halifax,HA1 1SD,53.7271,-1.8575,West Yorkshire,North,2016-05-23,2016-05-23 09:00,2016-05-23 14:00,9,4,8,200,144,110,63,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,0.3,-0.330000013,-0.1,95,99.6,95,-4.9,-4.9,20.7,134,0,0.3,0,34.5,2016-01-21 09:00,2016-01-21 10:00,4.71
13334,Scott,Tracy,Wolverhampton,WL1 1HY,52.5871,-2.1289,West Midlands,Midlands,2016-05-24,2016-05-24 09:00,2016-05-24 14:00,3,3,7,115,78,58,33,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,14.9,7.860000134,11,63,100,3,14.9,14.9,13.6,42,0,14.9,0,39.7,2016-06-02 14:00,2016-06-02 15:00,5.64
14805,Virgil,Tracy,Southampton,SO1 3GM,50.9097,-1.4044,Hampshire,South,2016-05-25,2016-05-25 09:00,2016-05-25 14:00,6,1,3,30,12,5,3,NC,North Centre,London,N1 5TH,-0.0881,51.5413,Greater London,South,18.9,11.47999954,14.3,62,101.8,100,18.9,18.9,17.9,231,0,18.9,0,38.5,2015-04-14 15:00,2015-04-14 16:00,8.88
13903,Harry,Kane,Bristol,BS10 3FG,51.4545,-2.5879,Avon,West,2016-05-26,2016-05-26 09:00,2016-05-26 14:00,9,4,8,200,144,110,63,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,12.8,10.93000031,11.7,89,102.1,83,12.8,12.8,17.2,308,0,12.8,0,21.7,2015-05-25 14:00,2015-05-25 15:00,6.2
6112,Iam,Extraordinary,Middlesborough,ML2 5JK,54.5742,-1.2349,Durham,North,2016-05-27,2016-05-27 09:00,2016-05-27 14:00,3,3,7,115,78,58,33,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,2.8,2.720000029,2.7,99,97.5,99,-1.4,-1.4,17.7,222,0.113,2.8,0,54,2016-03-29 09:00,2016-03-29 10:00,4.13
8396,Lady,Penelope,Mayfair,W1 1 RG,51.5116,-0.1478,Greater London,South,2016-05-28,2016-05-28 09:00,2016-05-28 14:00,9,1,8,40,23,14,8,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,11.9,9.270000458,10.4,84,101.5,100,11.9,11.9,7.5,219,0.00254,11.9,0,26.9,2015-10-23 11:00,2015-10-23 12:00,3.44
3582,Some,One,Taunton,TA3 6FF,51.0153,-3.1068,Somerset,West,2016-05-29,2016-05-29 09:00,2016-05-29 14:00,9,3,6,82,89,66,38,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,1.9,0.119999997,1.1,89,100.2,95,-0.8,-0.8,9.1,179,0.00254,1.9,0,37.2,2017-01-22 13:00,2017-01-22 14:00,3.47
6921,Mrs,Chef,Wokingham,RG40 4UD,51.4105,-0.8339,Berkshire,South,2016-05-30,2016-05-30 09:00,2016-05-30 14:00,6,1,3,30,12,5,3,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,11.8,8.199999809,9.8,79,100.4,97,11.8,11.8,21.2,242,0.00254,11.8,0,47.6,2015-11-16 15:00,2015-11-16 16:00,2.84
8937,Lady,Penelope,Mayfair,W1 1 RG,51.5116,-0.1478,Greater London,South,2016-05-31,2016-05-31 09:00,2016-05-31 14:00,9,4,8,200,144,110,63,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,11,8.199999809,9.5,83,102.5,19,11,11,16.4,301,0,11,0,26.1,2017-04-16 12:00,2017-04-16 13:00,7.57
9041,Mrs,Chef,Wokingham,RG40 4UD,51.4105,-0.8339,Berkshire,South,2016-06-01,2016-06-01 09:00,2016-06-01 14:00,3,0,4,25,12,5,3,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,20.3,13.22999954,15.9,65,100.3,56,20.3,20.3,17.4,208,0,20.3,0,39.1,2017-07-29 12:00,2017-07-29 13:00,4.62
1640,Virgil,Tracy,Southampton,SO1 3GM,50.9097,-1.4044,Hampshire,South,2016-06-02,2016-06-02 09:00,2016-06-02 14:00,3,2,4,45,24,14,8,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,6.1,4.059999943,5.1,87,100.5,46,3,3,15.8,56,0,6.1,0,51.7,2016-11-27 12:00,2016-11-27 13:00,1.71
8895,Iam,Extraordinary,Middlesborough,ML2 5JK,54.5742,-1.2349,Durham,North,2016-06-03,2016-06-03 09:00,2016-06-03 14:00,6,1,3,30,12,5,3,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,7.5,7.010000229,7.3,97,98.3,97,3.9,3.9,23.3,247,0.00254,7.5,0,73.3,2017-03-05 12:00,2017-03-05 13:00,7.92
10037,Hugo,Lloris,Cardiff,CF3 5TH,51.4816,-3.1791,Glamorgan,West,2016-06-04,2016-06-04 09:00,2016-06-04 14:00,9,1,8,40,23,14,8,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,4.4,1.669999957,3.1,83,98.2,99,0.8,0.8,16.5,260,0,4.4,0,46.8,2015-02-20 13:00,2015-02-20 14:00,6.74
4978,Virgil,Tracy,Southampton,SO1 3GM,50.9097,-1.4044,Hampshire,South,2016-06-05,2016-06-05 09:00,2016-06-05 14:00,3,2,4,45,24,14,8,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,13.6,9.75,11.4,78,100.1,100,13.6,13.6,9.4,220,0,13.6,0,19,2015-09-20 14:00,2015-09-20 15:00,2.35
3024,Iam,Extraordinary,Middlesborough,ML2 5JK,54.5742,-1.2349,Durham,North,2016-06-06,2016-06-06 09:00,2016-06-06 14:00,3,2,4,45,23,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,17.2,16.21999931,16.5,94,101.7,100,17.2,17.2,31.4,232,0.03,17.2,0,39.8,2015-07-14 13:00,2015-07-14 14:00,4.36
14416,Harry,Kane,Bristol,BS10 3FG,51.4545,-2.5879,Avon,West,2016-06-07,2016-06-07 09:00,2016-06-07 14:00,3,2,4,45,23,14,8,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,9.4,7.96999979,8.6,91,100,68,7.3,7.3,14.3,319,0,9.4,0,51,2016-10-19 09:00,2016-10-19 10:00,8.54
13061,Mrs,Chef,Wokingham,RG40 4UD,51.4105,-0.8339,Berkshire,South,2016-06-08,2016-06-08 09:00,2016-06-08 14:00,6,2,4,35,8,2,1,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,13.1,9.029999733,10.8,76,101.9,100,13.1,13.1,24.2,324,0.00254,13.1,0,30.8,2015-09-03 14:00,2015-09-03 15:00,5.24
13384,Hugo,Lloris,Cardiff,CF3 5TH,51.4816,-3.1791,Glamorgan,West,2016-06-09,2016-06-09 09:00,2016-06-09 14:00,9,1,8,40,23,14,8,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,21.6,17.09000015,18.5,76,99.6,3,21.6,21.6,8.4,257,0.129,21.6,0,59.6,2016-07-22 14:00,2016-07-22 15:00,6.11
9184,Iam,Ordinary,Hull,HU14 2FS,53.7457,-0.3367,East Yorkshire,North,2016-06-10,2016-06-10 09:00,2016-06-10 14:00,9,1,8,40,23,14,8,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,11.9,6.630000114,9.1,70,100.2,78,11.9,11.9,17.9,276,0,11.9,0,36.7,2015-05-21 12:00,2015-05-21 13:00,1.55
259,Fred,Bloggs,Enfield,EN1 1 RG,51.6623,-0.1181,Greater London,South,2016-06-11,2016-06-11 09:00,2016-06-11 14:00,9,4,8,200,144,110,63,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,14.2,11.13000011,12.3,82,98.7,90,14.2,14.2,32.1,28,0.03,14.2,0,41,2015-09-16 11:00,2015-09-16 12:00,1.2
9562,Barney,Dog,Wokingham,RG40 2JU,51.4105,-0.8339,Berkshire,South,2016-06-12,2016-06-12 09:00,2016-06-12 14:00,9,3,6,82,67,49,28,NC,North Centre,London,N1 5TH,-0.0881,51.5413,Greater London,South,11.3,9.270000458,10.2,88,101.3,100,11.3,11.3,22.9,5,0,11.3,0,51.1,2016-06-02 12:00,2016-06-02 13:00,4.46
2003,Hugo,Lloris,Cardiff,CF3 5TH,51.4816,-3.1791,Glamorgan,West,2016-06-13,2016-06-13 09:00,2016-06-13 14:00,3,2,4,45,23,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,8.8,2.99000001,6,67,101.4,79,5.6,5.6,23.1,308,0,8.8,0,36.4,2015-04-27 13:00,2015-04-27 14:00,6.22
8640,Joe,Ninety,Croydon,CR1 2BY,51.3762,-0.0982,Greater London,South,2016-06-14,2016-06-14 09:00,2016-06-14 14:00,6,3,6,50,23,14,8,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,18.7,13.60000038,15.6,73,99.4,82,18.7,18.7,5.2,234,0,18.7,0,36.1,2016-06-23 11:00,2016-06-23 12:00,6.84
13554,Iam,Ordinary,Hull,HU14 2FS,53.7457,-0.3367,East Yorkshire,North,2016-06-15,2016-06-15 09:00,2016-06-15 14:00,6,1,3,30,12,5,3,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,7.1,6.730000019,7,98,100.8,98,5.7,5.7,7.6,236,0.00254,7.1,0,36.1,2017-01-08 14:00,2017-01-08 15:00,1.63
12715,Scott,Tracy,Wolverhampton,WL1 1HY,52.5871,-2.1289,West Midlands,Midlands,2016-06-16,2016-06-16 09:00,2016-06-16 14:00,3,2,4,45,23,14,8,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,11,6.46999979,8.6,74,102.2,100,11,11,8.4,67,0,11,0,32.5,2017-04-22 14:00,2017-04-22 15:00,5.61
10189,Virgil,Tracy,Southampton,SO1 3GM,50.9097,-1.4044,Hampshire,South,2016-06-17,2016-06-17 09:00,2016-06-17 14:00,6,1,3,30,12,5,3,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,14,10.22999954,11.8,79,99.2,91,14,14,10.1,250,0.00254,14,0,47.9,2015-07-22 13:00,2015-07-22 14:00,3.62
5927,Harry,Kane,Bristol,BS10 3FG,51.4545,-2.5879,Avon,West,2016-06-18,2016-06-18 09:00,2016-06-18 14:00,9,1,8,40,23,14,8,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,14.4,8.989999771,11.3,70,100.7,100,14.4,14.4,3.6,97,0,14.4,0,32.7,2015-09-26 14:00,2015-09-26 15:00,3.9
8327,Tin,Tin,Cheadle,M24 5GN,53.3944,-2.2141,Cheshire,North,2016-06-19,2016-06-19 09:00,2016-06-19 14:00,3,2,4,45,24,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,14.1,8.81000042,11.1,71,101.5,99,14.1,14.1,16.8,292,0,14.1,0,29.2,2015-08-15 11:00,2015-08-15 12:00,3.58
15223,Iam,Ordinary,Hull,HU14 2FS,53.7457,-0.3367,East Yorkshire,North,2016-06-20,2016-06-20 09:00,2016-06-20 14:00,6,2,4,35,20,11,6,CDF,Cardiff,Cardiff,CF10 2GV,-3.1791,51.4816,Glamorgan,West,14.6,11.93999958,13,84,101.9,2,14.6,14.6,14.3,177,0,14.6,0,22.1,2016-06-05 15:00,2016-06-05 16:00,6.73
3661,Master,Chef,Thetford,TH1 4TG,52.4129,0.7517,Norfolk,East,2016-06-21,2016-06-21 09:00,2016-06-21 14:00,3,0,4,25,9,2,1,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,8.4,3.609999895,6.1,72,102.2,17,6.5,6.5,11.4,310,0,8.4,0,25.5,2017-04-11 09:00,2017-04-11 10:00,8.64
15867,Joe,Ninety,Croydon,CR1 2BY,51.3762,-0.0982,Greater London,South,2016-06-22,2016-06-22 09:00,2016-06-22 14:00,9,1,8,40,23,14,8,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,14.1,10.19999981,11.9,78,99.8,80,14.1,14.1,6.3,261,0,14.1,0,41.1,2015-08-11 09:00,2015-08-11 10:00,2.02
11131,Scott,Tracy,Wolverhampton,WL1 1HY,52.5871,-2.1289,West Midlands,Midlands,2016-06-23,2016-06-23 09:00,2016-06-23 14:00,6,1,3,30,12,5,3,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,16.3,12.85999966,14.3,81,98.7,100,16.3,16.3,16.4,228,0.00254,16.3,0,56.7,2015-07-21 13:00,2015-07-21 14:00,2.2
8320,Iam,Extraordinary,Middlesborough,ML2 5JK,54.5742,-1.2349,Durham,North,2016-06-24,2016-06-24 09:00,2016-06-24 14:00,9,3,6,82,67,49,28,SC,South Centre,London,SE1 8HG,-0.0879,51.4992,Greater London,South,23.9,11.56000042,16,45,101.7,5,23.9,23.9,10.4,105,0,23.9,0,25.7,2015-08-08 11:00,2015-08-08 12:00,1.35
1597,Hugo,Lloris,Cardiff,CF3 5TH,51.4816,-3.1791,Glamorgan,West,2016-06-25,2016-06-25 09:00,2016-06-25 14:00,3,0,4,25,12,5,3,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,13.2,9.970000267,11.4,81,100.2,95,13.2,13.2,15.4,198,0.00254,13.2,0,40.1,2016-10-15 12:00,2016-10-15 13:00,4.13
4889,Iam,Extraordinary,Middlesborough,ML2 5JK,54.5742,-1.2349,Durham,North,2016-06-26,2016-06-26 09:00,2016-06-26 14:00,9,1,8,40,23,14,8,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,16,10.44999981,12.8,70,99.6,99,16,16,3.2,314,0,16,0,25.9,2015-06-23 14:00,2015-06-23 15:00,8.52
13040,Darcy,Bussell,Wolverhampton,WL2,52.5871,-2.1289,West Midlands,Midlands,2016-06-27,2016-06-27 09:00,2016-06-27 14:00,6,3,6,50,23,14,8,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,19.9,12.88000011,15.5,64,99.5,99,19.9,19.9,15,87,0,19.9,0,31.5,2015-08-13 14:00,2015-08-13 15:00,5.2
6806,Darcy,Bussell,Wolverhampton,WL2,52.5871,-2.1289,West Midlands,Midlands,2016-06-28,2016-06-28 09:00,2016-06-28 14:00,9,4,8,200,144,110,63,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,15.5,12.43999958,13.6,82,100.6,32,15.5,15.5,34.8,358,0,15.5,0,44.8,2015-07-24 15:00,2015-07-24 16:00,4.83
12575,Tin,Tin,Cheadle,M24 5GN,53.3944,-2.2141,Cheshire,North,2016-06-29,2016-06-29 09:00,2016-06-29 14:00,3,0,4,25,12,5,3,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,10.2,7.349999905,8.7,83,101.8,99,10.2,10.2,42.6,95,0.019,10.2,0,55.3,2016-12-03 14:00,2016-12-03 15:00,2.33
6598,Mrs,Chef,Wokingham,RG40 4UD,51.4105,-0.8339,Berkshire,South,2016-06-30,2016-06-30 09:00,2016-06-30 14:00,6,1,3,30,12,5,3,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,17.3,13.52999973,15,79,98.2,81,17.3,17.3,24,225,0.043,17.3,0,57.3,2017-07-28 15:00,2017-07-28 16:00,7.7
633,Mrs,Chef,Wokingham,RG40 4UD,51.4105,-0.8339,Berkshire,South,2016-07-01,2016-07-01 09:00,2016-07-01 14:00,3,0,4,25,10,3,2,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,20.4,10.51000023,14.4,52,101.3,93,20.4,20.4,21.7,190,0,20.4,0,48.3,2016-09-24 11:00,2016-09-24 12:00,7.62
13442,Darcy,Bussell,Wolverhampton,WL2,52.5871,-2.1289,West Midlands,Midlands,2016-07-02,2016-07-02 09:00,2016-07-02 14:00,6,1,3,30,12,5,3,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,17.3,10.94999981,13.5,66,99.9,12,17.3,17.3,8.3,246,0,17.3,0,31.2,2016-09-18 14:00,2016-09-18 15:00,4.23
10985,Lady,Penelope,Mayfair,W1 1 RG,51.5116,-0.1478,Greater London,South,2016-07-03,2016-07-03 09:00,2016-07-03 14:00,9,4,8,200,144,110,63,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,10.8,9.239999771,9.9,90,101.8,92,10.8,10.8,30,297,0,10.8,0,37.8,2015-02-25 13:00,2015-02-25 14:00,5.33
253,Captain,Scarlet,Brixton,E14 1 DA,51.4613,-0.1156,Greater London,South,2016-07-04,2016-07-04 09:00,2016-07-04 14:00,9,3,6,82,67,49,28,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,18.5,8.81000042,12.9,53,101.5,1,18.5,18.5,17.8,82,0,18.5,0,41,2015-09-10 11:00,2015-09-10 12:00,8.57
3285,Joe,Ninety,Croydon,CR1 2BY,51.3762,-0.0982,Greater London,South,2016-07-05,2016-07-05 09:00,2016-07-05 14:00,3,2,4,45,23,14,8,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,10.9,4.980000019,7.9,67,100.9,88,10.9,10.9,14.2,13,0.00254,10.9,0,42.9,2016-03-31 13:00,2016-03-31 14:00,1.63
5024,Darcy,Bussell,Wolverhampton,WL2,52.5871,-2.1289,West Midlands,Midlands,2016-07-06,2016-07-06 09:00,2016-07-06 14:00,6,3,6,50,23,14,8,NC,North Centre,London,N1 5TH,-0.0881,51.5413,Greater London,South,14.1,12.80000019,13.3,92,100.7,100,14.1,14.1,24.3,192,0.022,14.1,0,49.5,2015-11-05 14:00,2015-11-05 15:00,6.44
15286,Iam,Ordinary,Hull,HU14 2FS,53.7457,-0.3367,East Yorkshire,North,2016-07-07,2016-07-07 09:00,2016-07-07 14:00,6,2,4,35,20,11,6,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,18,11.67000008,14.2,67,99.7,97,18,18,22,247,0,18,0,65.7,2016-08-07 15:00,2016-08-07 16:00,8.24
827,Mrs,Chef,Wokingham,RG40 4UD,51.4105,-0.8339,Berkshire,South,2016-07-08,2016-07-08 09:00,2016-07-08 14:00,9,3,6,82,67,49,28,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,12.3,5.900000095,8.9,65,102.5,100,12.3,12.3,4.7,340,0,12.3,0,24.1,2017-04-06 12:00,2017-04-06 13:00,5.95
5226,Virgil,Tracy,Southampton,SO1 3GM,50.9097,-1.4044,Hampshire,South,2016-07-09,2016-07-09 09:00,2016-07-09 14:00,3,2,4,45,24,14,8,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,9.2,6.800000191,8,85,99.6,100,7.3,7.3,12.3,13,0.019,9.2,0,24.7,2016-05-25 14:00,2016-05-25 15:00,1.34
12488,Iam,Extraordinary,Middlesborough,ML2 5JK,54.5742,-1.2349,Durham,North,2016-07-10,2016-07-10 09:00,2016-07-10 14:00,3,3,7,115,78,58,33,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,21.7,16.53000069,18.3,73,99.5,30,21.7,21.7,10.2,154,0,21.7,0,33.8,2016-09-07 14:00,2016-09-07 15:00,6.88
12033,Some,One,Taunton,TA3 6FF,51.0153,-3.1068,Somerset,West,2016-07-11,2016-07-11 09:00,2016-07-11 14:00,9,1,8,40,23,14,8,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,10.9,5.190000057,8,68,100.9,81,10.9,10.9,7.5,68,0,10.9,0,42.9,2015-06-10 09:00,2015-06-10 10:00,6.14
15629,Virgil,Tracy,Southampton,SO1 3GM,50.9097,-1.4044,Hampshire,South,2016-07-12,2016-07-12 09:00,2016-07-12 14:00,9,3,6,82,67,49,28,CDF,Cardiff,Cardiff,CF10 2GV,-3.1791,51.4816,Glamorgan,West,17.5,16.31999969,16.7,93,102.4,98,17.5,17.5,16.8,291,0,17.5,0,27.2,2017-07-16 15:00,2017-07-16 16:00,7.99
5748,Hugo,Lloris,Cardiff,CF3 5TH,51.4816,-3.1791,Glamorgan,West,2016-07-13,2016-07-13 09:00,2016-07-13 14:00,9,4,8,200,144,110,63,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,3.9,1.399999976,2.7,84,98.5,98,-2.4,-2.4,42.9,283,0.051,3.9,0,103.9,2015-03-31 14:00,2015-03-31 15:00,2.66
9766,Lady,Penelope,Mayfair,W1 1 RG,51.5116,-0.1478,Greater London,South,2016-07-14,2016-07-14 09:00,2016-07-14 14:00,6,2,4,35,20,11,6,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,8.6,6.230000019,7.4,85,99.3,100,3.7,3.7,47.5,205,0,8.6,0,78.9,2016-12-23 12:00,2016-12-23 13:00,6.06
11549,Lady,Penelope,Mayfair,W1 1 RG,51.5116,-0.1478,Greater London,South,2016-07-15,2016-07-15 09:00,2016-07-15 14:00,3,2,4,45,10,3,2,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,16.7,9.569999695,12.6,63,99.3,40,16.7,16.7,17.1,179,0,16.7,0,35.4,2016-09-11 13:00,2016-09-11 14:00,8.63
1319,Iam,Extraordinary,Middlesborough,ML2 5JK,54.5742,-1.2349,Durham,North,2016-07-16,2016-07-16 09:00,2016-07-16 14:00,6,3,6,50,23,14,8,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,2.8,2.299999952,2.5,96,95.8,78,2.8,2.8,4.2,312,0,2.8,0,38.5,2016-01-11 12:00,2016-01-11 13:00,8.83
12371,Captain,Scarlet,Brixton,E14 1 DA,51.4613,-0.1156,Greater London,South,2016-07-17,2016-07-17 09:00,2016-07-17 14:00,9,1,8,40,13,6,3,NC,North Centre,London,N1 5TH,-0.0881,51.5413,Greater London,South,18.3,10.47000027,13.6,60,100.3,0,18.3,18.3,22.2,24,0,18.3,0,49.4,2016-05-13 14:00,2016-05-13 15:00,7.24
7433,Lady,Penelope,Mayfair,W1 1 RG,51.5116,-0.1478,Greater London,South,2016-07-18,2016-07-18 09:00,2016-07-18 14:00,6,2,4,35,20,11,6,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,10.9,6.519999981,8.6,74,102.9,96,10.9,10.9,8.4,313,0,10.9,0,16.2,2017-04-11 15:00,2017-04-11 16:00,7.44
7095,Master,Chef,Thetford,TH1 4TG,52.4129,0.7517,Norfolk,East,2016-07-19,2016-07-19 09:00,2016-07-19 14:00,3,0,4,25,12,5,3,SC,South Centre,London,SE1 8HG,-0.0879,51.4992,Greater London,South,22.7,12.35000038,16.1,52,100.1,34,22.7,22.7,14.8,103,0,22.7,0,41.7,2016-05-08 15:00,2016-05-08 16:00,4.16
9287,Harry,Kane,Bristol,BS10 3FG,51.4545,-2.5879,Avon,West,2016-07-20,2016-07-20 09:00,2016-07-20 14:00,3,0,4,25,12,5,3,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,16.4,12.22000027,13.9,76,101.2,71,16.4,16.4,10.8,316,0.029,16.4,0,49.3,2015-09-01 12:00,2015-09-01 13:00,3.57
13911,Joe,Ninety,Croydon,CR1 2BY,51.3762,-0.0982,Greater London,South,2016-07-21,2016-07-21 09:00,2016-07-21 14:00,9,3,6,82,67,49,28,SC,South Centre,London,SE1 8HG,-0.0879,51.4992,Greater London,South,13.5,12.98999977,13.2,96,100,100,13.5,13.5,34.8,217,0.032,13.5,0,76.9,2015-06-02 14:00,2015-06-02 15:00,6.06
16163,Darcy,Bussell,Wolverhampton,WL2,52.5871,-2.1289,West Midlands,Midlands,2016-07-22,2016-07-22 09:00,2016-07-22 14:00,6,3,6,50,23,14,8,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,10.6,5.650000095,8.1,72,100.2,69,10.6,10.6,14,28,0,10.6,0,34.7,2016-06-02 09:00,2016-06-02 10:00,6.89
16109,Scott,Tracy,Wolverhampton,WL1 1HY,52.5871,-2.1289,West Midlands,Midlands,2016-07-23,2016-07-23 09:00,2016-07-23 14:00,3,2,4,45,23,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,6.7,1.370000005,4.3,69,100.2,100,2.2,2.2,31.4,274,0.026,6.7,0,48.1,2016-04-09 09:00,2016-04-09 10:00,4.97
